台灣中油,CC6212A52,加盟站,中宏,中宏縣中宏市中正路434號,(049)2569919,120.707428,23.97796,00:00-24:00
台灣中油,CC6212A54,加盟站,饒明,饒明縣饒明市中央里員集路二段227號,(04)8336710,120.576174,23.941968,00:00-24:00
台灣中油,CC6212A59,加盟站,進化北路,進化北路縣進化北路市進化北路309號,(04)22341929,120.681876,24.162992,00:00-24:00
台灣中油,CC6212A60,加盟站,日茂,日茂縣日茂市舊館村員鹿路4段325號,(04)8296981,120.522664,23.949734,00:00-24:00
台灣中油,CC6212A63,加盟站,台大豐原,台大豐原縣台大豐原市三豐路二段345號,(04)25121770,120.721309,24.272264,06:00-23:00
台灣中油,CC6212A64,加盟站,土牛,土牛縣土牛市和盛里豐勢路29號,(04)25824010,120.815733,24.260292,06:00-22:00
台灣中油,CC6212A66,加盟站,勝中,勝中縣勝中市花壇村中山路1段311號,(04)7860888,120.544696,24.021144,00:00-24:00
台灣中油,CC6212A67,加盟站,日動,日動縣日動市名松路二段750號,(049)2272682,120.629288,23.856013,06:30-21:00
台灣中油,CC6212A70,加盟站,仁山,仁山縣仁山市忠明南路434號,(04)23723706,120.657144,24.134156,06:45-22:45
台灣中油,CC6212A73,加盟站,祝福,祝福縣祝福市田寮里高美路96號,(04)26271297,120.575493,24.278866,06:20-22:20
台灣中油,CC6212A76,加盟站,新港,新港縣新港市大同村建國路33號,(04)7987488,120.485805,24.159891,06:30-22:00
台灣中油,CC6212A80,加盟站,金山,金山縣金山市彰新路三段99號(每周星期日公休),(04)7360085,120.530947,24.106133,06:00-20:00
台灣中油,CC6212A82,加盟站,忠明圓環,忠明圓環縣忠明圓環市忠明南路14號,(04)23252807,120.658914,24.156271,00:00-24:00
台灣中油,CC6212A83,加盟站,來來,來來縣來來市南口村中山路二段447號,(04)7860786,120.535297,24.036073,06:00-22:00
台灣中油,CC6212A84,加盟站,清泉,清泉縣清泉市公明里中清路六段489號,(04)26153676,120.602283,24.248901,00:00-24:00
台灣中油,CC6212A87,加盟站,新田,新田縣新田市豐興路二段376號,(04)25375000,120.723047,24.213793,00:00-24:00
台灣中油,CC6212A90,加盟站,泉興,泉興縣泉興市中興路3段545號,(04)7987459,120.49574,24.173903,07:00-22:00
台灣中油,CC6212A92,加盟站,坪林,坪林縣坪林市中山路二段299號,(04)23930205,120.731166,24.150209,06:30-23:00
台灣中油,CC6212A96,加盟站,正豪,正豪縣正豪市復興路一段385號,(04)22632300,120.655334,24.115423,00:00-24:00
台灣中油,CC6212A97,加盟站,新平,新平縣新平市東平路828號,(04)22758731,120.715922,24.1336399,00:00-24:00
台灣中油,CC6212B03,加盟站,永興,永興縣永興市碧興路一段1000號,(049)2353059,120.651961,23.9773459,06:30-19:00
台灣中油,CC6212B04,加盟站,永隆,永隆縣永隆市碧興路一段1001號,(049)2353059,120.6521959,23.9740664,06:00-20:00
台灣中油,CC6212B05,加盟站,中豐路,中豐路縣中豐路市鎌村路462號,(04)25385000,120.724184,24.225794,06:00-23:00
台灣中油,CC6212B06,加盟站,東虹,東虹縣東虹市建成路495號,(04)22124320,120.696402,24.135166,00:00-24:00
台灣中油,CC6212B08,加盟站,大里公園,大里公園縣大里公園市國光路一段88號,(04)24834888,120.683799,24.097944,00:00-24:00
台灣中油,CC6212B09,加盟站,彰鹿,彰鹿縣彰鹿市東崎里彰鹿路五段242號,(04)7766333,120.473741,24.048845,00:00-24:00
台灣中油,CC6212B10,加盟站,柑林,柑林縣柑林市中正路二段568號,(049)2722768,120.840701,24.028043,00:00-24:00
台灣中油,CC6212B11,加盟站,神崗,神崗縣神崗市中山路1130號,(04)25610541,120.671138,24.256277,00:00-24:00
台灣中油,CC6212B13,加盟站,佑晟,佑晟縣佑晟市仁化路345號,(04)24910929,120.706476,24.0953079,07:00-22:00
台灣中油,CC6212B21,加盟站,甲東,甲東縣甲東市甲后路5段9號,(04)26884227,120.638455,24.341691,00:00-24:00
台灣中油,CC6212B24,加盟站,慶和,慶和縣慶和市港埠路一段601號,(04)26302300,120.530791,24.237735,06:30-22:30
台灣中油,CC6212B27,加盟站,員村和美,員村和美縣員村和美市彰美路三段355號,(04)7553433,120.517992,24.10251,00:00-24:00
台灣中油,CC6212B28,加盟站,豐源,豐源縣豐源市中山路82號,(04)25313658,120.710869,24.237368,00:00-24:00
台灣中油,CC6212B32,加盟站,長流,長流縣長流市大長路577-13號,(049)2431897,120.876621,24.064589,06:00-21:00
台灣中油,CC6212B37,加盟站,東大,東大縣東大市福聯里臺灣大道四段1832號,(04)23599998,120.601051,24.182731,00:00-24:00
台灣中油,CC6212B42,加盟站,瑞國,瑞國縣瑞國市中山路24-48號,(04)26621008,120.582522,24.24438,07:00-18:00
台灣中油,CC6212B44,加盟站,南光,南光縣南光市南光村中山路一段149號,(049)2777558,120.8544781,23.8070127,06:00-22:00
